Source,Label,Target,Weight
PEC,PEC,AuRPB,0
PEC,PEC,ProSt,0
PEC,PEC,V3A,0.076487821
PEC,PEC,FST,0.00012039
PEC,PEC,A14C,0
PEC,PEC,A31,0.021830732
PEC,PEC,A30,0
PEC,PEC,A36,0
PEC,PEC,A35,0
PEC,PEC,TEO,0
PEC,PEC,A14R,0
PEC,PEC,ProM,0
PEC,PEC,AuR,0
PEC,PEC,A29a-c,0
PEC,PEC,V6,0.186724989
PEC,PEC,A6DR,0.009430555
PEC,PEC,A6DC,0.009711465
PEC,PEC,TE1,0
PEC,PEC,TE2,0
PEC,PEC,TE3,0
PEC,PEC,TLO,0
PEC,PEC,A8b,0
PEC,PEC,PFG,0.006260283
PEC,PEC,A46V,0
PEC,PEC,A3b,0
PEC,PEC,A3a,4.01E-05
PEC,PEC,A46D,0
PEC,PEC,DI,0
PEC,PEC,MST,0.003330792
PEC,PEC,AIP,0.010995626
PEC,PEC,A24a,0
PEC,PEC,A24c,0
PEC,PEC,A24b,8.03E-05
PEC,PEC,A24d,0
PEC,PEC,A19DI,0
PEC,PEC,A11,0
PEC,PEC,A10,0
PEC,PEC,S2E,0.00012039
PEC,PEC,PGM,0.017817729
PEC,PEC,A8C,0.006902364
PEC,PEC,TL,0
PEC,PEC,V3,0.00036117
PEC,PEC,A32V,0
PEC,PEC,V5,0.043741723
PEC,PEC,TH,4.01E-05
PEC,PEC,A9,0
PEC,PEC,AuRT,0
PEC,PEC,A1-2,4.01E-05
PEC,PEC,AI,0
PEC,PEC,IPro,0
PEC,PEC,STR,0
PEC,PEC,AuRM,0
PEC,PEC,TFO,0
PEC,PEC,OPro,0
PEC,PEC,PaIL,0
PEC,PEC,PaIM,0
PEC,PEC,AuCM,0
PEC,PEC,AuCL,0
TEO,TEO,S2I,0
TEO,TEO,AuRTM,0
TEO,TEO,AuRTL,0
TEO,TEO,OPAl,0
TEO,TEO,A6M,0
TEO,TEO,LIP,0
TEO,TEO,MIP,0
TEO,TEO,AuA1,0
TEO,TEO,S2PR,0
TEO,TEO,V1,0.000286627
TEO,TEO,PGa-IPa,0.000450414
TEO,TEO,V2,0.028580788
TEO,TEO,V6A,0
TEO,TEO,V4,0.183645893
TEO,TEO,A6Vb,0.00024568
TEO,TEO,A6Va,4.09E-05
TEO,TEO,TPPro,0
TEO,TEO,A23a,0
TEO,TEO,A23b,0
TEO,TEO,A23c,0
TEO,TEO,TPO,8.19E-05
TEO,TEO,A13b,0
TEO,TEO,A13a,0
TEO,TEO,TF,0.071165343
TEO,TEO,GI,4.09E-05
TEO,TEO,A25,0
TEO,TEO,AuAL,0
TEO,TEO,Gu,0
TEO,TEO,A13M,0
TEO,TEO,A13L,0.000286627
TEO,TEO,A23V,0
TEO,TEO,TPt,0
TEO,TEO,Pir,0
TEO,TEO,A29d,0
TEO,TEO,A19M,0
TEO,TEO,A4c,0
TEO,TEO,APir,0
TEO,TEO,TPro,0
TEO,TEO,Ent,4.09E-05
TEO,TEO,VIP,0
TEO,TEO,ReI,0
TEO,TEO,PF,0
TEO,TEO,PG,8.19E-05
TEO,TEO,PE,4.09E-05
TEO,TEO,A47O,0.001719761
TEO,TEO,A47L,0.004299402
TEO,TEO,A47M,0.00012284
TEO,TEO,OPt,0
TEO,TEO,A32,0
TEO,TEO,A45,0.002047334
TEO,TEO,AuCPB,4.09E-05
TEO,TEO,A8aV,0
TEO,TEO,A4ab,0
TEO,TEO,A8aD,0
TEO,TEO,V4T,0.003971829
TEO,TEO,S2PV,0
TEO,TEO,AuML,0
TEO,TEO,AuRPB,0.00012284
TEO,TEO,ProSt,0
TEO,TEO,V3A,0
TEO,TEO,FST,0.029972975
TEO,TEO,PEC,0
TEO,TEO,A14C,0
TEO,TEO,A31,0
TEO,TEO,A30,8.19E-05
TEO,TEO,A36,0.018057489
TEO,TEO,A35,0.002211121
TEO,TEO,A14R,0
TEO,TEO,ProM,0.000204733
TEO,TEO,AuR,0
TEO,TEO,A29a-c,0
TEO,TEO,V6,0
TEO,TEO,A6DR,0
TEO,TEO,A6DC,0
TEO,TEO,TE1,0.005159283
TEO,TEO,TE2,0.123822783
TEO,TEO,TE3,0.239128654
TEO,TEO,TLO,0.004463189
TEO,TEO,A8b,0
TEO,TEO,PFG,4.09E-05
TEO,TEO,A46V,0
TEO,TEO,A3b,0
TEO,TEO,A3a,0
TEO,TEO,A46D,0
TEO,TEO,DI,0.000163787
TEO,TEO,MST,0.00012284
TEO,TEO,AIP,0
TEO,TEO,A24a,4.09E-05
TEO,TEO,A24c,0
TEO,TEO,A24b,0
TEO,TEO,A24d,0
TEO,TEO,A19DI,0.000777987
TEO,TEO,A11,0.00012284
TEO,TEO,A10,0
TEO,TEO,S2E,4.09E-05
TEO,TEO,PGM,0
TEO,TEO,A8C,0
TEO,TEO,TL,0.007943657
TEO,TEO,V3,0.189173696
TEO,TEO,A32V,0
TEO,TEO,V5,0.001146507
TEO,TEO,TH,0.000696094
TEO,TEO,A9,0
TEO,TEO,AuRT,0
TEO,TEO,A1-2,0
TEO,TEO,AI,0
TEO,TEO,IPro,0.00036852
TEO,TEO,STR,0
TEO,TEO,AuRM,0
TEO,TEO,TFO,0.07874048
TEO,TEO,OPro,8.19E-05
TEO,TEO,PaIL,0
TEO,TEO,PaIM,0
TEO,TEO,AuCM,4.09E-05
TEO,TEO,AuCL,8.19E-05
V6,V6,S2I,0
V6,V6,AuRTM,0
V6,V6,AuRTL,0
V6,V6,OPAl,0
V6,V6,A6M,0
V6,V6,LIP,0.003573398
V6,V6,MIP,0.062530642
V6,V6,AuA1,0
V6,V6,S2PR,0
V6,V6,V1,0.349137232
V6,V6,PGa-IPa,0
V6,V6,V2,0.183382445
V6,V6,V6A,0.037015202
V6,V6,V4,0.025147658
V6,V6,A6Vb,0
V6,V6,A6Va,4.43E-05
V6,V6,TPPro,0
V6,V6,A23a,0.000158353
V6,V6,A23b,0
V6,V6,A23c,0
V6,V6,TPO,0
V6,V6,A13b,0
V6,V6,A13a,0
V6,V6,TF,0.000500951
V6,V6,GI,0
V6,V6,A25,0
V6,V6,AuAL,0
V6,V6,Gu,0
V6,V6,A13M,0
V6,V6,A13L,0
V6,V6,A23V,0.000190585
V6,V6,TPt,0
V6,V6,Pir,0
V6,V6,A29d,0
V6,V6,A19M,0.007964875
V6,V6,A4c,0
V6,V6,APir,0
V6,V6,TPro,0
V6,V6,Ent,0
V6,V6,VIP,0.0044589
V6,V6,ReI,0
V6,V6,PF,0
V6,V6,PG,0.0009328
V6,V6,PE,0.034393593
V6,V6,A47O,0
V6,V6,A47L,0.000316706
V6,V6,A47M,0
V6,V6,OPt,0.009913384
V6,V6,A32,0
V6,V6,A45,0.001432624
V6,V6,AuCPB,0
V6,V6,A8aV,0.009302504
V6,V6,A4ab,0
V6,V6,A8aD,0
V6,V6,V4T,0.01814415
V6,V6,S2PV,0
V6,V6,AuML,0
V6,V6,AuRPB,0
V6,V6,ProSt,0.000190585
V6,V6,V3A,0.03530346
V6,V6,FST,0.000996137
V6,V6,PEC,0.032840023
V6,V6,A14C,0
V6,V6,A31,0
V6,V6,A30,0
V6,V6,A36,0
V6,V6,A35,0
V6,V6,TEO,8.87E-05
V6,V6,A14R,0
V6,V6,ProM,0
V6,V6,AuR,0
V6,V6,A29a-c,0
V6,V6,A6DR,0.00076234
V6,V6,A6DC,0.00038117
V6,V6,TE1,0
V6,V6,TE2,0
V6,V6,TE3,0.000425508
V6,V6,TLO,0.000997264
V6,V6,A8b,0
V6,V6,PFG,0.005494736
V6,V6,A46V,0
V6,V6,A3b,0
V6,V6,A3a,0
V6,V6,A46D,0
V6,V6,DI,0
V6,V6,MST,0.004197111
V6,V6,AIP,0.001803942
V6,V6,A24a,0
V6,V6,A24c,0
V6,V6,A24b,0
V6,V6,A24d,0
V6,V6,A19DI,0.026756976
V6,V6,A11,0
V6,V6,A10,0
V6,V6,S2E,0
V6,V6,PGM,0
V6,V6,A8C,0.000730108
V6,V6,TL,0
V6,V6,V3,0.061802469
V6,V6,A32V,0
V6,V6,V5,0.0765184
V6,V6,TH,0.000279261
V6,V6,A9,0
V6,V6,AuRT,0
V6,V6,A1-2,0
V6,V6,AI,0
V6,V6,IPro,0
V6,V6,STR,0
V6,V6,AuRM,0
V6,V6,TFO,0.001891491
V6,V6,OPro,0
V6,V6,PaIL,0
V6,V6,PaIM,0
V6,V6,AuCM,0
V6,V6,AuCL,0
A6DR,A6DR,S2I,0.000390298
A6DR,A6DR,AuRTM,1.40E-05
A6DR,A6DR,AuRTL,0
A6DR,A6DR,OPAl,0
A6DR,A6DR,A6M,0.066433585
A6DR,A6DR,LIP,0.049898704
A6DR,A6DR,MIP,0.014804643
A6DR,A6DR,AuA1,0.000249274
A6DR,A6DR,S2PR,0.000265452
A6DR,A6DR,V1,0
A6DR,A6DR,PGa-IPa,0.003014433
A6DR,A6DR,V2,0.001482742
A6DR,A6DR,V6A,0.009832556
A6DR,A6DR,V4,0.000749948
A6DR,A6DR,A6Vb,0.0013219
A6DR,A6DR,A6Va,0.01195982
A6DR,A6DR,TPPro,0
A6DR,A6DR,A23a,0.018848588
A6DR,A6DR,A23b,0.076593781
A6DR,A6DR,A23c,0.00046841
A6DR,A6DR,TPO,0.005051436
A6DR,A6DR,A13b,2.79E-05
A6DR,A6DR,A13a,0
A6DR,A6DR,TF,0
A6DR,A6DR,GI,0.00110828
A6DR,A6DR,A25,0
A6DR,A6DR,AuAL,0
A6DR,A6DR,Gu,0.000540394
A6DR,A6DR,A13M,0.000804292
A6DR,A6DR,A13L,0.001487771
A6DR,A6DR,A23V,0.00147537
A6DR,A6DR,TPt,0.002145113
A6DR,A6DR,Pir,0
A6DR,A6DR,A29d,0.018536474
A6DR,A6DR,A19M,0.007356964
A6DR,A6DR,A4c,0.001362745
A6DR,A6DR,APir,0
A6DR,A6DR,TPro,0
A6DR,A6DR,Ent,4.19E-05
A6DR,A6DR,VIP,0.018853769
A6DR,A6DR,ReI,0.00012106
A6DR,A6DR,PF,0.002897403
A6DR,A6DR,PG,0.016653617
A6DR,A6DR,PE,0.034703701
A6DR,A6DR,A47O,0.001997195
A6DR,A6DR,A47L,0.020310818
A6DR,A6DR,A47M,0.007613015
A6DR,A6DR,OPt,0.014422711
A6DR,A6DR,A32,0.000497714
A6DR,A6DR,A45,0.002666849
A6DR,A6DR,AuCPB,0.000740058
A6DR,A6DR,A8aV,0.034822561
A6DR,A6DR,A4ab,0.002123752
A6DR,A6DR,A8aD,0.066083793
A6DR,A6DR,V4T,0.00055872
A6DR,A6DR,S2PV,0.000787172
A6DR,A6DR,AuML,0.000286151
A6DR,A6DR,AuRPB,1.40E-05
A6DR,A6DR,ProSt,0.000784158
A6DR,A6DR,V3A,0.003612186
A6DR,A6DR,FST,0.004327394
A6DR,A6DR,PEC,0.008922599
A6DR,A6DR,A14C,0
A6DR,A6DR,A31,0.051842323
A6DR,A6DR,A30,0.020790324
A6DR,A6DR,A36,0.000331782
A6DR,A6DR,A35,0
A6DR,A6DR,TEO,0.00025486
A6DR,A6DR,A14R,2.79E-05
A6DR,A6DR,ProM,0.003993395
A6DR,A6DR,AuR,0
A6DR,A6DR,A29a-c,0.008844152
A6DR,A6DR,V6,0.000884322
A6DR,A6DR,A6DC,0.135723105
A6DR,A6DR,TE1,5.58E-05
A6DR,A6DR,TE2,0.000265452
A6DR,A6DR,TE3,0.006482254
A6DR,A6DR,TLO,0.000996534
A6DR,A6DR,A8b,0.098805291
A6DR,A6DR,PFG,0.009836798
A6DR,A6DR,A46V,0.009109457
A6DR,A6DR,A3b,0
A6DR,A6DR,A3a,0.000314715
A6DR,A6DR,A46D,0.005424317
A6DR,A6DR,DI,2.79E-05
A6DR,A6DR,MST,0.00334094
A6DR,A6DR,AIP,0.01087276
A6DR,A6DR,A24a,0.001112677
A6DR,A6DR,A24c,0.003225199
A6DR,A6DR,A24b,0.002300992
A6DR,A6DR,A24d,0.00144384
A6DR,A6DR,A19DI,0.001033567
A6DR,A6DR,A11,0.004001721
A6DR,A6DR,A10,0.003172519
A6DR,A6DR,S2E,0.004664594
A6DR,A6DR,PGM,0.034450782
A6DR,A6DR,A8C,0.030093562
A6DR,A6DR,TL,0
A6DR,A6DR,V3,0.002705676
A6DR,A6DR,A32V,0
A6DR,A6DR,V5,0.000167532
A6DR,A6DR,TH,0
A6DR,A6DR,A9,0.000865583
A6DR,A6DR,AuRT,0
A6DR,A6DR,A1-2,0.000681872
A6DR,A6DR,AI,0
A6DR,A6DR,IPro,6.98E-05
A6DR,A6DR,STR,0.00012106
A6DR,A6DR,AuRM,0
A6DR,A6DR,TFO,5.96E-05
A6DR,A6DR,OPro,0.000283007
A6DR,A6DR,PaIL,0
A6DR,A6DR,PaIM,0
A6DR,A6DR,AuCM,0.000941321
A6DR,A6DR,AuCL,0.000313494
A6DC,A6DC,S2I,0.003397954
A6DC,A6DC,AuRTM,0
A6DC,A6DC,AuRTL,0
A6DC,A6DC,OPAl,0
A6DC,A6DC,A6M,0.22796664
A6DC,A6DC,LIP,0.000108131
A6DC,A6DC,MIP,0
A6DC,A6DC,AuA1,0
A6DC,A6DC,S2PR,0
A6DC,A6DC,V1,0
A6DC,A6DC,PGa-IPa,0
A6DC,A6DC,V2,0
A6DC,A6DC,V6A,0.001649188
A6DC,A6DC,V4,0
A6DC,A6DC,A6Vb,0
A6DC,A6DC,A6Va,0.003691342
A6DC,A6DC,TPPro,0
A6DC,A6DC,A23a,0.004776201
A6DC,A6DC,A23b,0.016018548
A6DC,A6DC,A23c,0.00169686
A6DC,A6DC,TPO,0.000108131
A6DC,A6DC,A13b,0
A6DC,A6DC,A13a,0
A6DC,A6DC,TF,0
A6DC,A6DC,GI,0.001336689
A6DC,A6DC,A25,0
A6DC,A6DC,AuAL,0
A6DC,A6DC,Gu,0
A6DC,A6DC,A13M,0
A6DC,A6DC,A13L,5.96E-05
A6DC,A6DC,A23V,0
A6DC,A6DC,TPt,0.000729581
A6DC,A6DC,Pir,0
A6DC,A6DC,A29d,0.000108131
A6DC,A6DC,A19M,0
A6DC,A6DC,A4c,0.011714291
A6DC,A6DC,APir,0
A6DC,A6DC,TPro,0
A6DC,A6DC,Ent,0
A6DC,A6DC,VIP,0.000371289
A6DC,A6DC,ReI,0.000583885
A6DC,A6DC,PF,0.00398285
A6DC,A6DC,PG,0.000108131
A6DC,A6DC,PE,0.201261095
A6DC,A6DC,A47O,0
A6DC,A6DC,A47L,0
A6DC,A6DC,A47M,0
A6DC,A6DC,OPt,0
A6DC,A6DC,A32,0
A6DC,A6DC,A45,0
A6DC,A6DC,AuCPB,0
A6DC,A6DC,A8aV,0.000119133
A6DC,A6DC,A4ab,0.28523752
A6DC,A6DC,A8aD,0.000741359
A6DC,A6DC,V4T,0.000108131
A6DC,A6DC,S2PV,0
A6DC,A6DC,AuML,0
A6DC,A6DC,AuRPB,0
A6DC,A6DC,ProSt,0
A6DC,A6DC,V3A,0
A6DC,A6DC,FST,0
A6DC,A6DC,PEC,0.008279644
A6DC,A6DC,A14C,0
A6DC,A6DC,A31,0.047071714
A6DC,A6DC,A30,0.00081115
A6DC,A6DC,A36,0
A6DC,A6DC,A35,0
A6DC,A6DC,TEO,0
A6DC,A6DC,A14R,0
A6DC,A6DC,ProM,0.000621449
A6DC,A6DC,AuR,0
A6DC,A6DC,A29a-c,5.96E-05
A6DC,A6DC,V6,0
A6DC,A6DC,A6DR,0.07279838
A6DC,A6DC,TE1,0
A6DC,A6DC,TE2,0
A6DC,A6DC,TE3,0
A6DC,A6DC,TLO,0
A6DC,A6DC,A8b,0.005318738
A6DC,A6DC,PFG,0.008780727
A6DC,A6DC,A46V,0.000263158
A6DC,A6DC,A3b,0.004869439
A6DC,A6DC,A3a,0.007012855
A6DC,A6DC,A46D,0
A6DC,A6DC,DI,0.000405186
A6DC,A6DC,MST,0
A6DC,A6DC,AIP,0
A6DC,A6DC,A24a,0
A6DC,A6DC,A24c,0.007665645
A6DC,A6DC,A24b,0.00567539
A6DC,A6DC,A24d,0.016669791
A6DC,A6DC,A19DI,0
A6DC,A6DC,A11,0
A6DC,A6DC,A10,0
A6DC,A6DC,S2E,0.007661637
A6DC,A6DC,PGM,0.000585882
A6DC,A6DC,A8C,0.00676926
A6DC,A6DC,TL,0
A6DC,A6DC,V3,0
A6DC,A6DC,A32V,0
A6DC,A6DC,V5,0
A6DC,A6DC,TH,0
A6DC,A6DC,A9,0
A6DC,A6DC,AuRT,0
A6DC,A6DC,A1-2,0.03280574
A6DC,A6DC,AI,0
A6DC,A6DC,IPro,0
A6DC,A6DC,STR,0
A6DC,A6DC,AuRM,0
A6DC,A6DC,TFO,0
A6DC,A6DC,OPro,0
A6DC,A6DC,PaIL,0
A6DC,A6DC,PaIM,0
A6DC,A6DC,AuCM,0
A6DC,A6DC,AuCL,0
TE3,TE3,S2I,0.000260191
TE3,TE3,AuRTM,2.40E-05
TE3,TE3,AuRTL,0.000862606
TE3,TE3,OPAl,0.002954282
TE3,TE3,A6M,7.19E-05
TE3,TE3,LIP,0.013937264
TE3,TE3,MIP,4.34E-05
TE3,TE3,AuA1,0
TE3,TE3,S2PR,0.002038161
TE3,TE3,V1,0
TE3,TE3,PGa-IPa,0.140503397
TE3,TE3,V2,0.000282978
TE3,TE3,V6A,0
TE3,TE3,V4,0.020466195
TE3,TE3,A6Vb,8.67E-05
TE3,TE3,A6Va,4.34E-05
TE3,TE3,TPPro,0.01181291
TE3,TE3,A23a,0.002068889
TE3,TE3,A23b,4.34E-05
TE3,TE3,A23c,0
TE3,TE3,TPO,0.161489225
TE3,TE3,A13b,0.002047276
TE3,TE3,A13a,0.003854522
TE3,TE3,TF,0.007499681
TE3,TE3,GI,0.002253813
TE3,TE3,A25,0.00088201
TE3,TE3,AuAL,7.19E-05
TE3,TE3,Gu,0
TE3,TE3,A13M,0.023789568
TE3,TE3,A13L,0.007188941
TE3,TE3,A23V,0.002218249
TE3,TE3,TPt,0.00038338
TE3,TE3,Pir,6.73E-05
TE3,TE3,A29d,0.004509974
TE3,TE3,A19M,0.000158614
TE3,TE3,A4c,0
TE3,TE3,APir,0
TE3,TE3,TPro,9.58E-05
TE3,TE3,Ent,0.005920306
TE3,TE3,VIP,4.34E-05
TE3,TE3,ReI,0
TE3,TE3,PF,0.002515178
TE3,TE3,PG,0.021687125
TE3,TE3,PE,0.001474415
TE3,TE3,A47O,0.003772488
TE3,TE3,A47L,0.021338751
TE3,TE3,A47M,0.009233251
TE3,TE3,OPt,0.003666633
TE3,TE3,A32,0.007466804
TE3,TE3,A45,0.000130095
TE3,TE3,AuCPB,0.008944463
TE3,TE3,A8aV,0.000765726
TE3,TE3,A4ab,0
TE3,TE3,A8aD,0.0026519
TE3,TE3,V4T,0.002736561
TE3,TE3,S2PV,6.73E-05
TE3,TE3,AuML,0.000167729
TE3,TE3,AuRPB,0.026357406
TE3,TE3,ProSt,0.000718838
TE3,TE3,V3A,0.000260191
TE3,TE3,FST,0.036442655
TE3,TE3,PEC,0
TE3,TE3,A14C,0.000163172
TE3,TE3,A31,0
TE3,TE3,A30,0.011104718
TE3,TE3,A36,0.023828914
TE3,TE3,A35,0.005337016
TE3,TE3,TEO,0.008854428
TE3,TE3,A14R,0.006648737
TE3,TE3,ProM,0.000563747
TE3,TE3,AuR,0
TE3,TE3,A29a-c,0.001387684
TE3,TE3,V6,0
TE3,TE3,A6DR,0.000477016
TE3,TE3,A6DC,2.40E-05
TE3,TE3,TE1,0.057077873
TE3,TE3,TE2,0.084026668
TE3,TE3,TLO,0.017561288
TE3,TE3,A8b,0.007393129
TE3,TE3,PFG,0.007964338
TE3,TE3,A46V,0.002906499
TE3,TE3,A3b,0
TE3,TE3,A3a,0
TE3,TE3,A46D,0.003269023
TE3,TE3,DI,0.000628725
TE3,TE3,MST,0.005952965
TE3,TE3,AIP,0.006745557
TE3,TE3,A24a,0.005852841
TE3,TE3,A24c,0.000130095
TE3,TE3,A24b,0.001663756
TE3,TE3,A24d,0
TE3,TE3,A19DI,0
TE3,TE3,A11,0.031526313
TE3,TE3,A10,0.044793659
TE3,TE3,S2E,0.000303556
TE3,TE3,PGM,0.00028871
TE3,TE3,A8C,4.34E-05
TE3,TE3,TL,0.005081383
TE3,TE3,V3,0.00281155
TE3,TE3,A32V,0.001150141
TE3,TE3,V5,0.000414247
TE3,TE3,TH,0.016348915
TE3,TE3,A9,0.008941079
TE3,TE3,AuRT,0
TE3,TE3,A1-2,0
TE3,TE3,AI,9.13E-05
TE3,TE3,IPro,0.001807385
TE3,TE3,STR,0.033713519
TE3,TE3,AuRM,9.58E-05
TE3,TE3,TFO,0.021325079
TE3,TE3,OPro,0.000563747
TE3,TE3,PaIL,0.000503187
TE3,TE3,PaIM,0.000853491
TE3,TE3,AuCM,0.000245344
TE3,TE3,AuCL,0.001164988
A8b,A8b,S2I,7.09E-06
A8b,A8b,AuRTM,0
A8b,A8b,AuRTL,0
A8b,A8b,OPAl,0.004747577
A8b,A8b,A6M,0.071846834
A8b,A8b,LIP,0.000142033
A8b,A8b,MIP,1.94E-05
A8b,A8b,AuA1,0
A8b,A8b,S2PR,0.001169662
A8b,A8b,V1,0.002293641
A8b,A8b,PGa-IPa,0.002030605
A8b,A8b,V2,3.89E-05
A8b,A8b,V6A,0
A8b,A8b,V4,0.000160108
A8b,A8b,A6Vb,0.006417298
A8b,A8b,A6Va,0.002469511
A8b,A8b,TPPro,0.000595455
A8b,A8b,A23a,0.029079858
A8b,A8b,A23b,0.007190548
A8b,A8b,A23c,0.000141406
A8b,A8b,TPO,0.0082892
A8b,A8b,A13b,0.001695303
A8b,A8b,A13a,5.58E-05
A8b,A8b,TF,7.53E-05
A8b,A8b,GI,0.000184156
A8b,A8b,A25,0.000428546
A8b,A8b,AuAL,5.83E-05
A8b,A8b,Gu,0.009494507
A8b,A8b,A13M,0.006540322
A8b,A8b,A13L,0.009357697
A8b,A8b,A23V,0.004617124
A8b,A8b,TPt,1.94E-05
A8b,A8b,Pir,0.003109737
A8b,A8b,A29d,0.014356774
A8b,A8b,A19M,0.000955415
A8b,A8b,A4c,0.000156015
A8b,A8b,APir,0
A8b,A8b,TPro,0
A8b,A8b,Ent,0.000869533
A8b,A8b,VIP,0
A8b,A8b,ReI,1.94E-05
A8b,A8b,PF,0
A8b,A8b,PG,0.000153501
A8b,A8b,PE,7.09E-06
A8b,A8b,A47O,0.010589156
A8b,A8b,A47L,0.006901279
A8b,A8b,A47M,0.006538301
A8b,A8b,OPt,9.19E-05
A8b,A8b,A32,0.140914351
A8b,A8b,A45,0.00019447
A8b,A8b,AuCPB,0.00236792
A8b,A8b,A8aV,0.005073872
A8b,A8b,A4ab,0.000531749
A8b,A8b,A8aD,0.100106875
A8b,A8b,V4T,7.09E-06
A8b,A8b,S2PV,0.00079313
A8b,A8b,AuML,0.000505404
A8b,A8b,AuRPB,0.000138388
A8b,A8b,ProSt,0.003850477
A8b,A8b,V3A,3.06E-05
A8b,A8b,FST,0.000544621
A8b,A8b,PEC,4.07E-05
A8b,A8b,A14C,0.000105019
A8b,A8b,A31,0.000380815
A8b,A8b,A30,0.035259501
A8b,A8b,A36,0.000596669
A8b,A8b,A35,0.000802236
A8b,A8b,TEO,6.87E-06
A8b,A8b,A14R,0.001164011
A8b,A8b,ProM,0.023820555
A8b,A8b,AuR,0
A8b,A8b,A29a-c,0.003779936
A8b,A8b,V6,0
A8b,A8b,A6DR,0.058584414
A8b,A8b,A6DC,0.001405459
A8b,A8b,TE1,0.001278518
A8b,A8b,TE2,0.000802479
A8b,A8b,TE3,0.002926221
A8b,A8b,TLO,0.000363438
A8b,A8b,PFG,0.000479792
A8b,A8b,A46V,0.002052802
A8b,A8b,A3b,0.00053187
A8b,A8b,A3a,0.001064649
A8b,A8b,A46D,0.010186961
A8b,A8b,DI,0.000272501
A8b,A8b,MST,0.000112787
A8b,A8b,AIP,0.000118468
A8b,A8b,A24a,0.019825107
A8b,A8b,A24c,0.112476187
A8b,A8b,A24b,0.072736219
A8b,A8b,A24d,0.016546451
A8b,A8b,A19DI,0
A8b,A8b,A11,0.008952781
A8b,A8b,A10,0.016080142
A8b,A8b,S2E,0.000139796
A8b,A8b,PGM,0.001613939
A8b,A8b,A8C,0.000333552
A8b,A8b,TL,0.000108903
A8b,A8b,V3,3.06E-05
A8b,A8b,A32V,0.000281919
A8b,A8b,V5,0
A8b,A8b,TH,0.00086546
A8b,A8b,A9,0.127081527
A8b,A8b,AuRT,0
A8b,A8b,A1-2,0.001085014
A8b,A8b,AI,0.000148246
A8b,A8b,IPro,8.28E-05
A8b,A8b,STR,0.00079768
A8b,A8b,AuRM,0
A8b,A8b,TFO,0
A8b,A8b,OPro,0.006239309
A8b,A8b,PaIL,0
A8b,A8b,PaIM,1.42E-05
A8b,A8b,AuCM,0
A8b,A8b,AuCL,0.000450567
PFG,PFG,S2I,0.005429829
PFG,PFG,AuRTM,0
PFG,PFG,AuRTL,0
PFG,PFG,OPAl,0
PFG,PFG,A6M,0
PFG,PFG,LIP,0.022858728
PFG,PFG,MIP,0.000950796
PFG,PFG,AuA1,0.000356549
PFG,PFG,S2PR,0
PFG,PFG,V1,0
PFG,PFG,PGa-IPa,3.96E-05
PFG,PFG,V2,0.001127396
PFG,PFG,V6A,0.011947438
PFG,PFG,V4,0.004574032
PFG,PFG,A6Vb,0
PFG,PFG,A6Va,0
PFG,PFG,TPPro,0
PFG,PFG,A23a,0.014127329
PFG,PFG,A23b,0.049138276
PFG,PFG,A23c,0.000563698
PFG,PFG,TPO,0
PFG,PFG,A13b,0
PFG,PFG,A13a,0
PFG,PFG,TF,0.006520958
PFG,PFG,GI,0
PFG,PFG,AuAL,0
PFG,PFG,Gu,0
PFG,PFG,A13M,0.000841013
PFG,PFG,A13L,0.000356549
PFG,PFG,A23V,0
PFG,PFG,TPt,0.045474843
PFG,PFG,Pir,0.000563698
PFG,PFG,A29d,0.020015405
PFG,PFG,A19M,0.004196001
PFG,PFG,A4c,0
PFG,PFG,APir,0
PFG,PFG,TPro,0
PFG,PFG,Ent,0.000594248
PFG,PFG,VIP,0.008992948
PFG,PFG,ReI,0.002858106
PFG,PFG,PF,0.062476446
PFG,PFG,PG,0.13483433
PFG,PFG,PE,0.141877807
PFG,PFG,A47O,0
PFG,PFG,A47L,0.001523561
PFG,PFG,A47M,0.000594248
PFG,PFG,OPt,0.074139645
PFG,PFG,A32,0
PFG,PFG,A45,0
PFG,PFG,AuCPB,0
PFG,PFG,A8aV,0.00184956
PFG,PFG,A4ab,0.000563698
PFG,PFG,A8aD,0.001267728
PFG,PFG,V4T,0.015388357
PFG,PFG,S2PV,0.006764374
PFG,PFG,AuML,0
PFG,PFG,AuRPB,0
PFG,PFG,ProSt,0
PFG,PFG,V3A,0.001078713
PFG,PFG,FST,0.001691094
PFG,PFG,PEC,0.010454427
PFG,PFG,A14C,0
PFG,PFG,A31,0.048883828
PFG,PFG,A30,0.030598731
PFG,PFG,A36,0.000475398
PFG,PFG,A35,0.000999479
PFG,PFG,TEO,0.000277316
PFG,PFG,A14R,0
PFG,PFG,ProM,0.002897722
PFG,PFG,AuR,0.001127396
PFG,PFG,A29a-c,0.02566815
PFG,PFG,V6,3.96E-05
PFG,PFG,A6DR,0.003275754
PFG,PFG,A6DC,0.002818489
PFG,PFG,TE1,0
PFG,PFG,TE2,0.000237699
PFG,PFG,TE3,0.028354391
PFG,PFG,TLO,0.014063862
PFG,PFG,A8b,3.96E-05
PFG,PFG,A25,0
PFG,PFG,A46V,0
PFG,PFG,A3b,0.010146561
PFG,PFG,A3a,0.000563698
PFG,PFG,A46D,0
PFG,PFG,DI,0
PFG,PFG,MST,0.037626039
PFG,PFG,AIP,0.041399255
PFG,PFG,A24a,0.000237699
